29,2900,136.33333333333334,822.46871243756,753.2308391060428,795.7980742602434,474.52552487752695,-28.929936955872204,1686,990,1500,1500,BLUE,22.0,21.99
30,3000,136.0,822.5727907516025,753.187425484919,795.7156454780273,474.5748222981999,-28.967006368754472,1686,990,1500,1500,BLUE,22.0,22.07
31,3100,136.33333333333334,822.4808333017131,753.1669807979741,796.0588815006897,474.4881601967972,-28.945402464893345,1686,990,1500,1500,BLUE,22.0,21.96
32,3200,136.33333333333334,823.2109528225939,754.1512039635709,793.8263205218199,473.31587992338666,-28.656653574790134,1686,990,1500,1500,BLUE,22.0,22.01
33,3300,136.0,822.4612221533855,753.0835794385085,796.2080234867585,474.69662018312596,-28.975174582012283,1686,990,1500,1500,BLUE,22.0,21.96
34,3400,136.66666666666666,822.4320578028196,753.2071924465478,795.6597721973715,474.5236745470538,-28.95845699639214,1686,990,1500,1500,BLUE,22.0,21.97
35,3500,136.33333333333334,822.5138704236626,753.0113487441457,795.5566717666477,474.5364547925949,-28.967429937182395,1686,990,1500,1500,BLUE,22.0,22.01
36,3600,136.0,822.9852143351455,753.2524670504874,795.7062367318563,474.70285023930734,-28.94007947652468,1686,990,1500,1500,BLUE,22.0,21.99
37,3700,136.66666666666666,822.828897096486,753.1064334908993,795.829762671524,474.1764167980169,-28.922381091067052,1686,990,1500,1500,BLUE,22.0,22.05
38,3800,136.66666666666666,822.8428848922356,753.1845660320059,796.1496476126055,474.51918767238095,-29.000167502078074,1686,990,1500,1500,BLUE,22.0,22.0
39,3900,136.33333333333334,822.6065001272896,753.0596584345475,796.0584583642765,474.30627214877603,-28.930660890142637,1686,990,1500,1500,BLUE,22.0,21.98
40,4000,136.0,822.6882643136136,753.1151833546842,796.6476397422565,474.6506207525631,-28.93892945817254,1686,990,1500,1500,BLUE,22.0,22.07
41,4100,136.33333333333334,822.396517620209,753.0484694653518,795.7689047984237,474.43213152305606,-29.009494857866315,1686,990,1500,1500,BLUE,22.0,22.02
42,4200,136.66666666666666,822.6632610001959,753.1786428834943,796.0483767356142,474.6149112059416,-28.921342665960754,1686,990,1500,1500,BLUE,22.0,22.03
43,4300,136.66666666666666,822.4448967929186,753.0185548376363,795.7139537538487,474.4531984198278,-28.94002641697862,1686,990,1500,1500,BLUE,22.0,21.99
44,4400,136.66666666666666,822.652605911534,753.0308529418024,795.7997499541892,474.4291195845381,-28.93042152989494,1686,990,1500,1500,BLUE,22.0,22.01
45,4500,136.66666666666666,822.5818949890586,753.07185719052,795.3206700770193,474.5063967892377,-28.92358293809543,1686,990,1500,1500,BLUE,22.0,21.97
46,4600,136.33333333333334,822.7226330804261,753.2413507580293,796.018682932977,474.5825264657587,-28.93669298893788,1686,990,1500,1500,BLUE,22.0,21.98
47,4700,136.66666666666666,822.6733859725197,753.1259591522429,795.7127561094409,474.4584353633776,-28.929585735044398,1686,990,1500,1500,BLUE,22.0,22.01
48,4800,136.66666666666666,822.8665042390576,753.1147212229329,796.2150580700883,474.57286949376896,-28.925956029770703,1686,990,1500,1500,BLUE,22.0,21.99
49,4900,136.66666666666666,822.8785817949678,753.2202096160696,796.068722142469,474.44191299432924,-28.952125386531748,1686,990,1500,1500,BLUE,22.0,21.98
50,5000,136.66666666666666,822.8132767959836,753.1630142506993,796.2618292635153,474.29114983053296,-28.955435531926963,1686,990,1500,1500,BLUE,22.0,22.0
51,5100,136.66666666666666,822.6909251644578,753.0646789074766,795.6847288678424,474.44146734418536,-28.955652540792716,1686,990,1500,1500,BLUE,22.0,22.01
52,5200,136.33333333333334,822.7025363355011,753.1017678222348,795.8764847968414,474.40732027301095,-28.92195019487251,1686,990,1500,1500,BLUE,22.0,21.97
53,5300,136.66666666666666,822.8648128095579,753.0490480965008,795.6000410336457,474.6412229091219,-28.920619528755314,1686,990,1500,1500,BLUE,22.0,22.04
54,5400,136.0,822.8838775966924,753.2217149400578,795.858784565293,474.326492813626,-28.9691249005086,1686,990,1500,1500,BLUE,22.0,21.99
55,5500,136.33333333333334,822.993604820002,753.09798262843,795.910861326202,474.5763460600197,-28.954754723930165,1686,990,1500,1500,BLUE,22.0,22.05
56,5600,136.33333333333334,822.6925307455458,753.0384708440536,795.5783492895195,474.81384796001356,-28.97084929072597,1686,990,1500,1500,BLUE,22.0,21.99
57,5700,136.66666666666666,822.9784738166026,753.143824760338,796.1134067066121,474.40247241836283,-29.019256598093797,1686,990,1500,1500,BLUE,22.0,21.98
58,5800,136.0,822.755671964512,753.0118657951862,795.8061376712558,474.3652834489996,-28.915617797316365,1686,990,1500,1500,BLUE,22.0,21.99
59,5900,136.33333333333334,823.0789914793783,753.043879412045,796.7636461386229,474.68632759353824,-28.96702657503036,1686,990,1500,1500,BLUE,22.0,22.03
60,6000,136.0,823.0482442955796,753.2518209522152,795.9824967841944,474.5997631490143,-28.94501471415121,1686,990,1500,1500,BLUE,22.0,21.96
61,6100,136.0,822.6765529297094,753.0355777465534,795.1069744927838,474.5048971881083,-28.8711723478917,1686,990,1500,1500,BLUE,22.0,22.01
62,6200,136.66666666666666,822.7890850463348,752.9685374236793,795.6779755364315,474.44469765124177,-28.9529989345937,1686,990,1500,1500,BLUE,22.0,22.02
63,6300,136.66666666666666,822.7529485078111,753.0771881688187,795.8376743679919,474.68767392129473,-28.947782596564984,1686,990,1500,1500,BLUE,22.0,21.97
64,6400,136.0,822.9660760692109,753.0302514168525,796.2958395413178,474.49074904220663,-28.94549755769242,1686,990,1500,1500,BLUE,22.0,21.91
65,6500,136.0,822.8737868949873,753.0429406849553,795.5603819903243,474.59844022945487,-28.905010551316792,1686,990,1500,1500,BLUE,22.0,22.05
66,6600,136.0,823.0713549998724,753.2461705900004,795.8803531654835,474.4438096347534,-28.923243577005348,1686,990,1500,1500,BLUE,22.0,22.05
67,6700,136.0,822.9192286672484,753.206784671169,795.2644553249256,474.53740796313787,-28.90676466355733,1686,990,1500,1500,BLUE,22.0,21.96
68,6800,136.0,823.1152357411436,753.2694900822654,796.1431509058577,474.8140066536779,-28.956621619042025,1686,990,1500,1500,BLUE,22.0,21.97
69,6900,136.33333333333334,822.8735268853044,753.1047531322944,796.0148060144991,474.4111352767562,-28.93940520617268,1686,990,1500,1500,BLUE,22.0,22.06
70,7000,136.66666666666666,822.984185323501,753.2285056144942,796.229826034501,474.6549594995902,-28.948935137707785,1686,990,1500,1500,BLUE,22.0,21.97
71,7100,136.66666666666666,822.98328585105,753.1875634317449,795.900774211949,474.2630432052964,-28.94167100380825,1686,990,1500,1500,BLUE,22.0,21.99
72,7200,136.33333333333334,823.0653059532027,753.1787224380795,796.3445583103319,474.3337312800537,-28.944389453307693,1686,990,1500,1500,BLUE,22.0,22.05
73,7300,136.33333333333334,822.8444951701513,752.942097821543,795.6991002713919,474.3717628446643,-28.937661643030843,1686,990,1500,1500,BLUE,22.0,22.06
74,7400,136.0,822.6559508184107,753.1449618860864,795.5460937164352,474.55011068047514,-28.914416951884782,1686,990,1500,1500,BLUE,22.0,21.95
75,7500,136.33333333333334,822.5736519944228,753.1088871113479,794.9731780701005,474.4797663959073,-28.929956139536095,1686,990,1500,1500,BLUE,22.0,22.03
76,7600,136.33333333333334,822.5922579139757,753.0862080269247,795.6352206907513,474.28918692348304,-28.9461025659816,1686,990,1500,1500,BLUE,22.0,21.95
77,7700,136.0,822.4714443186118,753.1552088495494,795.5909191861316,474.3892691957678,-28.939456246869266,1686,990,1500,1500,BLUE,22.0,22.01
78,7800,136.66666666666666,822.6293470648578,753.1766155808539,796.151399529607,474.18637206931135,-28.962502011037362,1686,990,1500,1500,BLUE,22.0,21.98
79,7900,136.33333333333334,822.3961036228893,753.0623047719905,795.2833510743305,474.5177488084462,-28.9193328503262,1686,990,1500,1500,BLUE,22.0,21.98
80,8000,136.33333333333334,822.6191175642037,753.2959304704774,795.8135108985991,474.4451119131686,-28.95629205950405,1686,990,1500,1500,BLUE,22.0,22.05
81,8100,136.0,822.4598281281579,753.0199547508204,795.1388993233988,474.5634853303366,-28.948664321744086,1686,990,1500,1500,BLUE,22.0,22.03
82,8200,136.33333333333334,822.4330980173487,752.9104612479088,795.6103783477262,474.66762058974336,-28.92174316435807,1686,990,1500,1500,BLUE,22.0,22.0
83,8300,136.0,822.5799191731229,753.2080197959733,796.0066896433257,474.68923077026585,-28.98077599314705,1686,990,1500,1500,BLUE,22.0,22.04
84,8400,136.33333333333334,822.2915754242184,752.966065534275,795.2230381025258,474.7651864348294,-28.9211855786619,1686,990,1500,1500,BLUE,22.0,21.99
85,8500,136.33333333333334,822.5751460046193,753.1412854868913,795.8177279986236,474.4684795032325,-28.93712944135375,1686,990,1500,1500,BLUE,22.0,22.01
86,8600,136.66666666666666,822.6024997297861,753.103151130671,795.2406614660667,474.52618881603445,-28.918519456225187,1686,990,1500,1500,BLUE,22.0,21.99
87,8700,136.66666666666666,822.3223309330608,752.9672568742411,795.2584313594523,474.4694040046557,-28.95979361379232,1686,990,1500,1500,BLUE,22.0,22.06
88,8800,136.33333333333334,822.8196709444654,753.3616721906207,796.6918909207013,474.6606384052945,-28.97502846175279,1686,990,1500,1500,BLUE,22.0,22.01
89,8900,136.0,822.4718539598013,753.0342747605885,795.3577650796811,474.37806429912234,-28.93973576517404,1686,990,1500,1500,BLUE,22.0,21.97
90,9000,136.0,822.488735007608,753.0733685212119,795.7392421354402,474.3665873658256,-28.97344381645462,1686,990,1500,1500,BLUE,22.0,22.02
91,9100,136.0,822.7012100062001,753.1508674818539,795.733801034134,474.75476217148645,-28.93504351547662,1686,990,1500,1500,BLUE,22.0,21.95
92,9200,136.33333333333334,822.6496287633391,752.9849098886895,796.0690350456895,474.4601298377218,-28.933383451555134,1686,990,1500,1500,BLUE,22.0,21.97
93,9300,136.33333333333334,822.8356618471402,753.290218566614,796.3729602687829,474.49589234998155,-28.954765277594113,1686,990,1500,1500,BLUE,22.0,22.03
94,9400,136.66666666666666,822.8935579672223,753.2507833717342,795.6715057358562,474.5351906610685,-28.994068028734567,1686,990,1500,1500,BLUE,22.0,22.01
95,9500,136.33333333333334,822.603671981325,753.1097067661697,795.699024822778,474.57273572743935,-28.9801546993546,1686,990,1500,1500,BLUE,22.0,21.92
96,9600,136.0,823.0284824296264,753.1634019508143,796.1882189754965,474.3060578455552,-28.963195989981198,1686,990,1500,1500,BLUE,22.0,21.99
97,9700,136.66666666666666,822.7973617361705,753.2850921468532,796.1460434872973,474.2297028237547,-28.963781720265374,1686,990,1500,1500,BLUE,22.0,21.97
98,9800,136.33333333333334,822.7636801725587,753.2526588595963,796.2850094050949,474.2499881193884,-28.95661324952118,1686,990,1500,1500,BLUE,22.0,22.0
99,9900,136.33333333333334,822.54860050369,753.024776004697,795.2911549450783,474.7094112003894,-28.97350249813655,1686,990,1500,1500,BLUE,22.0,22.0
100,10000,136.0,822.5285840364522,753.0357828370235,795.533876389263,474.32156200687535,-28.970944033372376,1686,990,1500,1500,BLUE,22.0,22.01
101,10100,136.0,822.7570118184417,753.1478639263961,795.8426360847568,474.44944361378214,-28.976495523838803,1686,990,1500,1500,BLUE,22.0,21.99
102,10200,136.33333333333334,822.7590950449601,753.0560444589769,796.0200127642074,474.4405128483175,-28.911993117672484,1686,990,1500,1500,BLUE,22.0,22.0
103,10300,136.33333333333334,822.9694477121601,753.1640332072478,796.0613550206574,474.4952276450746,-28.940396849259702,1686,990,1500,1500,BLUE,22.0,21.99
104,10400,136.33333333333334,822.7165578213111,753.3911170758698,796.0001149383509,474.4803720921479,-29.021975528141898,1686,990,1500,1500,BLUE,22.0,22.01
105,10500,136.0,822.5743653777522,753.0243750296253,795.1254484878511,474.3262925814997,-28.956662336802367,1686,990,1500,1500,BLUE,22.0,22.03
106,10600,136.33333333333334,822.6871025696429,753.2163377642661,796.432227783179,474.33314151754047,-29.001006263434043,1686,990,1500,1500,BLUE,22.0,22.02
107,10700,136.33333333333334,822.8143480425668,753.2583776876978,796.001233793681,474.4255900157209,-28.987076994102026,1686,990,1500,1500,BLUE,22.0,21.97
108,10800,136.66666666666666,822.8869469545317,753.2059231063681,796.060479284646,474.23711314509086,-28.97798719562983,1686,990,1500,1500,BLUE,22.0,22.0
109,10900,136.33333333333334,822.7883933356396,753.2196886521341,796.3194164825117,474.34852416860065,-29.045093215179005,1686,990,1500,1500,BLUE,22.0,21.98
110,11000,136.33333333333334,822.7322002855657,753.1061211898605,795.6711903961527,474.19144035808426,-28.97498236279211,1686,990,1500,1500,BLUE,22.0,22.05
111,11100,136.33333333333334,822.5052104886643,752.9960370010635,795.7275247544344,474.5147400838553,-28.958959951610094,1686,990,1500,1500,BLUE,22.0,22.01
112,11200,136.33333333333334,822.9321095994646,753.111371135979,795.6805219611454,474.4138864243126,-28.932293612418288,1686,990,1500,1500,BLUE,22.0,22.04
113,11300,136.33333333333334,822.7804854327802,752.931839104783,795.8585600364083,474.20599696697775,-28.94940723258505,1686,990,1500,1500,BLUE,22.0,21.98
114,11400,136.33333333333334,822.8625763791924,753.1170998782421,795.9209645602722,474.46752087081853,-28.946260894332337,1686,990,1500,1500,BLUE,22.0,22.04
115,11500,136.0,822.7807809801556,753.2649598215144,795.9950011892482,474.46227408597525,-28.97642576092286,1686,990,1500,1500,BLUE,22.0,22.03
116,11600,136.66666666666666,822.8517099621891,753.1657833773666,796.476050089705,474.6262425014193,-29.01323558451854,1686,990,1500,1500,BLUE,22.0,22.06
117,11700,136.66666666666666,822.5781670538355,753.0181738048213,795.5370099131633,474.33437783957856,-28.995631235794498,1686,990,1500,1500,BLUE,22.0,22.01
118,11800,136.0,822.7648225091791,753.1497075334395,795.706109496502,474.2797795781917,-28.99754499542078,1686,990,1500,1500,BLUE,22.0,21.96
119,11900,136.66666666666666,822.8896342272967,753.1522515409661,796.2198482105996,474.5177237456789,-28.982952316385163,1686,990,1500,1500,BLUE,22.0,22.04
120,12000,136.33333333333334,822.6460847131278,753.0693973995292,795.6448081048283,474.3993626072456,-28.979625010084973,1686,990,1500,1500,BLUE,22.0,22.04
121,12100,136.0,823.0621585356746,753.2338593790773,796.3853073204091,474.55641422798186,-28.995893657739465,1686,990,1500,1500,BLUE,22.0,21.99
122,12200,136.66666666666666,822.6019237823738,753.0632974816572,795.7795244943986,474.07852876148263,-28.976676656170696,1686,990,1500,1500,BLUE,22.0,21.99
123,12300,136.66666666666666,822.7534129677963,753.0837991324885,795.487871376954,474.4427083790578,-28.957482103231147,1686,990,1500,1500,BLUE,22.0,21.95
124,12400,136.0,822.9064813750626,753.1843634115962,796.4273397425716,474.3247376010391,-28.99753415891316,1686,990,1500,1500,BLUE,22.0,22.04
125,12500,136.66666666666666,822.8848502492536,753.2158010586134,796.0329145991723,474.4178261718343,-28.93215268909056,1686,990,1500,1500,BLUE,22.0,22.01
126,12600,136.33333333333334,822.5633003197993,752.9359017505353,795.2131978714224,474.2928396641932,-28.997712661071898,1686,990,1500,1500,BLUE,22.0,22.04
127,12700,136.66666666666666,822.8899609468361,753.1622498705002,796.1705242397921,474.70048435057294,-28.974004546490885,1686,990,1500,1500,BLUE,22.0,22.03
128,12800,136.33333333333334,822.717813627942,753.1133879375462,795.649570790085,474.1935641595216,-28.98350151790858,1686,990,1500,1500,BLUE,22.0,21.99
129,12900,136.66666666666666,822.7464620630676,753.0046674396777,795.5144749842717,474.4244563014962,-28.97261660935374,1686,990,1500,1500,BLUE,22.0,22.04
130,13000,136.33333333333334,822.9750257107246,753.122328566509,795.855026515119,474.41931304032676,-28.954545099560328,1686,990,1500,1500,BLUE,22.0,22.01
131,13100,136.66666666666666,822.9057352811628,753.2163294204917,795.4527044576228,474.2977772876086,-28.952028884361276,1686,990,1500,1500,BLUE,22.0,22.06
132,13200,136.66666666666666,822.7467168121517,753.01460437209,795.8970814377874,474.1748484290168,-29.009680517577667,1686,990,1500,1500,BLUE,22.0,22.01
133,13300,136.66666666666666,822.927039126433,752.962103109409,795.5541512952791,474.60936157270385,-28.940654983417428,1686,990,1500,1500,BLUE,22.0,21.94
134,13400,136.66666666666666,822.7317934051841,753.0532327754905,795.8813865620483,474.24922103863844,-28.987512960524164,1686,990,1500,1500,BLUE,22.0,21.99
135,13500,136.33333333333334,822.2591485638151,753.4236294455552,795.4828444652625,474.4286884903834,-28.930985041664616,1686,990,1500,1500,BLUE,22.0,22.02
136,13600,136.66666666666666,822.0046147524216,753.3989042841607,795.7667263954445,474.4418167592616,-28.981593444288997,1686,990,1500,1500,BLUE,22.0,22.03
137,13700,136.0,821.9403294268013,753.4623484446716,795.4220633274637,474.4195422244787,-29.009292105059252,1686,990,1500,1500,BLUE,22.0,21.98
138,13800,136.33333333333334,822.0919609997718,753.4966787556469,796.0298212903349,474.40870412372226,-28.95698724443039,1686,990,1500,1500,BLUE,22.0,22.01
139,13900,136.33333333333334,821.9536152499551,753.4644350944925,795.3882355053506,474.4072571750216,-28.989972652618004,1686,990,1500,1500,BLUE,22.0,22.02
140,14000,136.33333333333334,821.9443363201802,753.3653632996183,795.6124215301709,474.2811126900375,-28.98628013994605,1686,990,1500,1500,BLUE,22.0,22.0
141,14100,136.33333333333334,822.0328261883543,753.3359289559562,795.6319273136374,474.2688316143253,-28.946621375418545,1686,990,1500,1500,BLUE,22.0,22.02
142,14200,136.66666666666666,822.0513202971586,753.5254768314609,796.2481551624322,474.3664564110304,-28.972057726245605,1686,990,1500,1500,BLUE,22.0,22.0
143,14300,136.0,822.2499540133151,753.4770234195763,796.2711237295055,474.6889735091573,-28.97662955182199,1686,990,1500,1500,BLUE,22.0,21.99
144,14400,136.0,822.0688054952716,753.2714494121049,795.5600863419917,474.45321123175444,-28.903475090999095,1686,990,1500,1500,BLUE,22.0,21.95
145,14500,136.33333333333334,822.0149757969282,753.3156819754647,795.5114325157028,474.10509429499484,-28.94197774646828,1686,990,1500,1500,BLUE,22.0,22.01
146,14600,136.33333333333334,822.1789119651683,753.362701981775,795.8413430927671,474.44383013722245,-28.96081240416939,1686,990,1500,1500,BLUE,22.0,22.04
147,14700,136.33333333333334,822.3362661214518,753.4594604246165,796.2366472701626,474.5535667615205,-28.94779836520936,1686,990,1500,1500,BLUE,22.0,21.94
148,14800,136.33333333333334,822.2728399193383,753.5326124705557,796.1068555408818,474.32348905028823,-28.971620940108252,1686,990,1500,1500,BLUE,22.0,22.01
149,14900,136.33333333333334,821.9445889832107,753.2018286872263,794.8587537508704,474.04674015125596,-28.964112031938765,1686,990,1500,1500,BLUE,22.0,22.02
150,15000,136.33333333333334,822.0375619547277,753.2700719688794,795.7655540062993,474.2144517568037,-28.937754252158022,1686,990,1500,1500,BLUE,22.0,22.0
151,15100,136.33333333333334,822.427552084671,753.4070716601339,795.8481063567045,474.5178106420719,-28.991949723058475,1686,990,1500,1500,BLUE,22.0,21.97
152,15200,136.33333333333334,822.2770679435914,753.3865391215386,795.7881739494143,474.32496021221147,-28.975430348786723,1686,990,1500,1500,BLUE,22.0,22.01
153,15300,136.33333333333334,822.0908281132392,753.3298510643898,795.2002049324177,474.35192590795566,-29.034777945438766,1686,990,1500,1500,BLUE,22.0,21.94
154,15400,136.33333333333334,822.1444076324779,753.2754784867299,795.8757258582368,474.07719001879553,-28.944540786262678,1686,990,1500,1500,BLUE,22.0,22.01
155,15500,136.0,822.4082498266605,753.385820732785,795.8247279049181,474.6416576039624,-28.925181879830554,1686,990,1500,1500,BLUE,22.0,21.99
156,15600,136.33333333333334,822.0271160192339,753.2248790313154,795.3936045920301,474.3494831785622,-28.9923567519111,1686,990,1500,1500,BLUE,22.0,22.0
157,15700,136.0,822.1057328116823,753.2931914836622,795.3974733484422,474.43508916455426,-28.996220078679762,1686,990,1500,1500,BLUE,22.0,21.98
158,15800,136.33333333333334,822.1485858259687,753.2762864406897,795.6080179790334,474.308764053715,-28.9721182074787,1686,990,1500,1500,BLUE,22.0,22.04
159,15900,136.66666666666666,822.2048746580175,753.3914751914173,796.0928972674419,474.36747674365347,-28.98069547694739,1686,990,1500,1500,BLUE,22.0,21.97
160,16000,136.33333333333334,822.2754111855533,753.369603607878,796.0856221901787,474.4248263969394,-28.972310347710355,1686,990,1500,1500,BLUE,22.0,22.0
161,16100,136.66666666666666,822.3765731685319,753.3920462936728,795.6243081864071,474.524229879807,-28.981323918334713,1686,990,1500,1500,BLUE,22.0,22.05
162,16200,136.33333333333334,822.2235482633967,753.2640510873468,795.9215412999512,474.369792689034,-28.9634802327786,1686,990,1500,1500,BLUE,22.0,22.01
163,16300,136.33333333333334,822.2929630343932,753.3336645085509,795.1168437377322,474.3926969742475,-28.918570881638104,1686,990,1500,1500,BLUE,22.0,22.02
164,16400,136.33333333333334,822.2546311848123,753.3577587275961,795.9285115741869,474.6511812705667,-28.97654248569435,1686,990,1500,1500,BLUE,22.0,22.01
165,16500,136.33333333333334,822.2794176870003,753.383154591387,795.702322032808,474.51008930363525,-28.955206392638047,1686,990,1500,1500,BLUE,22.0,21.96
166,16600,136.33333333333334,822.1059644175001,753.2911116866915,795.1705667248444,474.38318064766884,-28.93007028293968,1686,990,1500,1500,BLUE,22.0,21.98
167,16700,136.33333333333334,822.1689080064505,753.3356811866469,795.4682234526379,474.371046523526,-28.95130176487467,1686,990,1500,1500,BLUE,22.0,22.01
168,16800,136.33333333333334,822.2932469057266,753.4235297058054,795.7925034762848,474.22444772887235,-28.980876211552868,1686,990,1500,1500,BLUE,22.0,21.97
169,16900,136.33333333333334,822.3903045947928,753.4243102030653,795.8117662564603,474.5823795535132,-28.96924103608655,1686,990,1500,1500,BLUE,22.0,22.02
170,17000,136.0,822.309450465868,753.4131754787284,795.5251110309646,474.69153215924706,-28.96091375165905,1686,990,1500,1500,BLUE,22.0,22.01
171,17100,136.0,822.1935066383126,753.4631817022347,795.5973114532889,474.281113098551,-28.962863449227427,1686,990,1500,1500,BLUE,22.0,21.97
172,17200,136.33333333333334,821.9434083859935,753.1847566139451,795.5068770071136,474.37673793651936,-28.988681026049065,1686,990,1500,1500,BLUE,22.0,21.99
173,17300,136.0,822.0102545333561,753.239971580496,795.579698802912,474.32391429942635,-28.997143535620282,1686,990,1500,1500,BLUE,22.0,22.01
174,17400,136.0,822.0584224206614,753.2462419588128,795.4286964445101,474.22811903920984,-28.925663310297345,1686,990,1500,1500,BLUE,22.0,22.0
175,17500,136.33333333333334,822.1311113590513,753.2999057542556,796.2115913895796,474.1411208519346,-28.940101716914405,1686,990,1500,1500,BLUE,22.0,22.03
176,17600,136.0,822.1727234342303,753.2732398957187,796.0144982240481,474.3599674945353,-28.980513231336644,1686,990,1500,1500,BLUE,22.0,22.06
177,17700,136.33333333333334,822.1114041851913,753.3265734401068,795.9535572456894,474.3862078225465,-28.9540294596083,1686,990,1500,1500,BLUE,22.0,22.02
178,17800,136.0,821.9643229611486,753.1093787456911,795.4040696892802,474.32852009890996,-28.949582867218062,1686,990,1500,1500,BLUE,22.0,22.02
179,17900,136.0,822.2166219038394,753.3655561082816,795.4258753620774,474.6870063098927,-28.97356297462143,1686,990,1500,1500,BLUE,22.0,21.97
180,18000,136.0,822.2420824307047,753.3279408244722,795.5815910396414,474.61125299101246,-28.93290500860467,1686,990,1500,1500,BLUE,22.0,22.02
181,18100,136.0,822.0478007248853,753.203473777949,795.4541102442092,474.66117503660354,-28.960740693028136,1686,990,1500,1500,BLUE,22.0,21.98
182,18200,136.0,822.46262130385,753.372550984134,795.526951244939,474.5324511235349,-28.921670672581246,1686,990,1500,1500,BLUE,22.0,22.01
