0,0,526.8734879652288,612.3281955439513,445.67075295537,421.1196755240305,-12.347782710635357
1,170,526.4768527214854,611.9221942227218,449.103708847052,424.51501137374385,-13.908368311166
2,267,526.9723401982537,612.3200365381141,445.2427404685203,420.9141490577469,-12.50697296616038
3,365,527.46932470677,612.6101876349137,441.75305228437463,417.7517863723398,-11.55073502787265
4,462,527.3060591616213,612.6055885393934,442.35768841505416,418.0563840895705,-11.662496973994411
5,553,527.285540006689,612.600034656147,442.47330184534184,418.2023847707991,-11.7575290429521
6,644,527.3207521999792,612.5818328791152,442.4997867726861,418.274874468744,-11.904554022139074
7,735,527.75351945916,612.8293358910747,439.40886610570385,415.23887843134554,-11.208836271676736
8,825,527.7632891573926,612.7895052847219,439.3446228422788,415.24538514996203,-11.041789344004775
9,916,527.7449212748195,612.8080284399597,439.4128069134674,415.2427992420759,-10.885496600477033
10,1013,527.7227501349037,612.7953131474954,439.1477848683078,415.151328328536,-11.174336111826698
11,1111,527.3930468003625,612.637930437514,442.3840830598753,418.3149825206782,-11.831295978734484
12,1208,527.3419057669091,612.5742270454015,442.09606040777516,418.0063786655546,-11.333310510082189
13,1306,527.3748941617686,612.5644696808869,442.3005827501591,418.2386887796571,-11.876966437273115
14,1402,527.3670453483641,612.5675556734935,441.7407637061776,417.76646901145614,-11.759836255419968
15,1500,527.4212096558484,612.5299738325344,441.94987864889674,418.09844800102354,-11.565935851251
16,1600,527.3732705130104,612.570764221452,441.8526509734507,417.9245192370726,-11.45353535308863
17,1700,527.4173069181936,612.5588854184033,442.0308736177247,418.0283342799811,-11.809236603399768
18,1800,527.0423356228473,612.2787071022436,445.2247511303565,421.0557479157911,-12.426042454666188
19,1903,527.4566408565814,612.5914182592718,441.98041086324463,418.3077114587634,-11.345904031343954
20,2000,527.4769638969539,612.5092366072007,442.22646003057963,418.2228718638421,-11.770267235445091
21,2100,527.5494986121944,612.6375421199864,441.92153140527745,418.0623898339503,-11.616674402506133
22,2200,527.0679928809501,612.3524654721233,444.9669904811321,420.9771643000441,-12.498733542523818
