0,0,472.1220076973661,490.2287799831472,216.3241527351154,202.4666076529478,-39.04204928497861
1,100,472.1064664870418,490.2801100432393,216.48647271754766,202.4272750204355,-38.934021971209994
2,200,472.0720832095069,490.2693372067631,216.46295049768398,202.39110737205152,-38.85243150961736
3,300,472.07553678168244,490.1949704022175,216.43302190449543,202.15950207714104,-39.58683481523538
4,400,472.0587526626069,490.2024679851147,216.298904031209,202.33551437961958,-38.920966664304856
5,500,471.9916722776009,490.1976675801606,216.29062539803766,202.75673231038365,-39.01697406372592
6,600,472.1017754970114,490.3054329967752,216.19887008992708,202.4115080139522,-38.85916249642538
7,700,472.1876462676531,490.23152262133914,216.42598068954032,202.3923121015396,-39.21637423047255
8,800,472.0223010159313,490.2932016090516,216.25427396180788,202.51219375815177,-38.914622574619536
9,900,472.0396224796223,490.25691537096924,216.26764594283543,202.59189294968792,-38.42772504024709
10,1000,472.13272856648666,490.2653737189872,216.19968653860965,202.7053091536628,-39.0082628918218
11,1100,472.147766455255,490.24766314087304,216.20488342933606,202.72970615526503,-39.015164257369406
12,1200,472.0736985742816,490.2529698222138,216.27034558201422,202.66759119956703,-38.532794512281
13,1300,472.13893957435334,490.28247246823497,216.32692410635136,202.49220376787338,-38.685095583304864
14,1400,472.1392270277831,490.26172193209516,216.36333032297748,202.34674159938,-38.70996234060661
15,1500,472.1182000442327,490.27488705660704,216.41877945839587,202.555966787757,-39.127712875917965
16,1601,472.1128238642069,490.2456378444404,216.22855219767516,202.55151732913825,-38.795483067314734
17,1700,472.07655034116647,490.26269567848215,216.08756248378114,202.6331625688629,-38.97810861745248
18,1800,472.0452371125697,490.271509673881,216.32113050577158,202.6043442964714,-39.16922410215864
19,1900,472.15491840364206,490.21584428709525,216.49226875213841,202.50070011154494,-38.87552608242652
20,2000,472.07381551111285,490.26374998900343,216.3077348476395,202.48641575423943,-38.850876940682774
21,2100,472.1081338198962,490.2460488394256,216.15065623238985,202.65161062252042,-38.62707083649018
22,2200,472.24936848855174,490.22959448903174,216.5319320606405,202.48277034036792,-39.01555690891009
23,2300,472.0725423653521,490.2184970306539,216.19584976855268,202.42944881335293,-38.82573036585052
24,2400,472.1113261255019,490.24089460740487,216.30199157358314,202.4002924834037,-38.717507085685035
