0,0,573.8246733631003,528.4284267144807,196.98260807572635,214.33797942021954,-1.3448472071349182
1,100,573.8671940062144,528.4772880330777,196.71028649215495,214.43200100455832,-1.420271935253506
2,200,573.8749047595521,528.4762383208556,196.76701479439654,214.40039161971916,-1.6237860386543719
3,300,573.8346987846762,528.4293674570919,196.60530543184836,214.17492772853714,-0.8989134197303372
4,400,573.8433922055289,528.4493749912681,196.77135569616792,214.45100810984746,-1.060039768828234
5,500,573.8537956357818,528.4228972738116,196.56611138293096,214.15435547601172,-1.2961821027694547
6,601,573.840024436761,528.6100596258276,196.59300385163348,214.20062373705505,-1.418419570693297
7,700,573.8628273415898,528.4279499726346,196.62704371329963,214.27794036203775,-1.2519992718316757
8,801,573.8631259065887,528.5613235926925,196.59405585608957,214.2792332946051,-1.3024533256338704
9,900,573.8838328639629,528.3951741448309,196.60479753814278,214.52450185187436,-1.1975250037569394
10,1000,573.9323781645112,528.4626678648893,196.59642904208823,214.44614465257334,-1.490060043851788
11,1100,573.8415662776101,528.4258471872834,196.57921158778066,214.2984857347818,-1.3088245332050155
12,1200,573.8837556250348,528.3807089243558,196.7329733390453,214.4644852010272,-1.6075283905247941
13,1300,573.8596431739595,528.4421978391023,196.80820938482938,214.27720752570335,-1.4186016135951731
14,1401,573.8979912746246,528.3725891631424,196.55250574584431,214.3248479131726,-1.4618652065051192
15,1500,573.8518955738328,528.4118562153732,196.58853452705364,214.11897705137662,-1.079626259759801
16,1600,573.8918308189222,528.3447983140587,196.6980870305238,214.45768468714368,-1.4025435879835286
17,1700,573.9008048645185,528.4352659990208,196.59335553488305,214.47615441998272,-1.8333062929920592
18,1800,573.8698192869413,528.4408118876332,196.66288629848236,214.48251969729614,-1.622283461802246
19,1901,573.8872493937562,528.3640670352385,196.6434428707137,214.1986928868793,-1.6586542103024946
20,2000,573.7858522669312,528.4728962008303,196.6607512688593,214.15144285417162,-1.088693360178294
21,2100,573.8501989029834,528.4329659367864,196.6835077767604,214.25957410000285,-1.3604468740567275
22,2200,573.8280274126649,528.4450995379614,196.61196459086452,214.2942969338578,-0.6373329448209272
23,2300,573.8810000244067,528.4483799637153,196.6567109521301,214.18708816456365,-0.8052223942838117
24,2400,573.8205980098932,528.4342934886063,196.7848101179258,214.26998318656211,-1.356345632219311
25,2501,573.8264044004727,528.4396855855582,196.5907187706369,214.39236237123288,-1.5210371964929414
26,2600,573.8945320794708,528.3890837999982,196.70632473960214,214.17315843786,-1.216127362090473
27,2700,573.8616926486677,528.4400822124493,196.694011209556,214.36061249434275,-1.4693270488977543
28,2800,573.8615328279458,528.5016483140911,196.29056157120837,214.299842265093,-1.3718371635559445
29,2900,573.9097803978013,528.4734836537675,196.77859451138835,214.28028788042852,-1.288973260897565
30,3000,573.861259617063,528.4857610148428,196.5680509099731,214.21671096903012,-1.4544952313713442
31,3100,582.7795184942926,523.7402991542209,304.83405662896047,207.95627352245745,30.529648905236737
32,3200,573.8332614578047,528.4040409657989,196.7491982435896,214.14479482906515,-1.5077299889574245
33,3300,573.8349453300776,528.7110407014306,196.41621546546685,214.36698340765292,-1.538335501400939
34,3400,573.8342584880254,528.3954145044963,196.65057260527755,214.23743126350382,-1.045051470083581
35,3500,573.822678447622,528.4233026938924,196.5251374949864,214.18633429437574,-1.3621632045216288
36,3600,573.9042668633792,528.432368013503,196.57066159901728,214.38667544848636,-1.3863767814245498
37,3700,573.929714394079,528.4531939441903,196.50290894371827,214.37329870540842,-1.0830280818052327
38,3800,573.8487617555729,528.6484843219288,196.47397174551017,214.1814388588055,-1.5470228625213913
39,3900,573.8402246584249,528.4248615997142,196.52378472474996,214.25297580268992,-1.2147278280696385
40,4000,573.9287780449501,528.4479098651757,196.68722235410044,214.13556633374387,-1.0379586538289196
41,4100,573.9059554194206,528.4371339141477,196.66932910265731,214.3471086683561,-1.4763156482321058
42,4201,573.917673281214,528.4302813579894,196.48540066984728,214.45486778624465,-1.3908813021289061
43,4300,573.8925709428254,528.4502065492103,196.37227267094798,214.4519203109963,-1.5508800930802655
44,4400,573.8246895470379,528.4938685234354,196.56743663769788,214.26110201825765,-1.49932876258322
45,4500,573.8718412105948,528.5019475095762,196.55208208339008,214.21033136286644,-1.2684019494557246
46,4600,573.8126958069472,528.5295585129122,196.60617470179102,214.38666024699126,-0.6875390539108502
47,4700,573.8939413882421,528.4584573280989,196.45529222878562,214.2972008126712,-0.9542960290361149
48,4800,573.8230311966408,528.449328232049,196.52488451085,214.22942059597526,-1.287759054004932
49,4900,573.856296503285,528.4217647261895,196.61646054402564,214.58115163413927,-1.4751781384959353
50,5000,573.8769054484902,528.4118199719934,196.74789204701483,214.23739949838517,-1.1721773152570607
51,5100,573.8490331641448,528.430695691438,196.60516802779878,214.39784939505603,-1.429315294678412
52,5200,573.8632880243197,528.4111833759553,196.67269803503083,214.24606737363877,-1.2121811029226617
53,5300,573.8633201838563,528.3455765260842,196.73963768697783,214.0715680219704,-1.6651275861334653
54,5400,573.835121035249,528.548902455415,196.75441138345948,214.37491178719384,-1.3918818914834379
55,5500,573.8711726003155,528.4145885629775,196.69832012897896,214.3450071379977,-1.6077961704576498
56,5600,573.9040852876243,528.4944861967685,196.5366231361413,214.55357829644942,-0.9893918887998393
57,5701,573.8926073857805,528.4322961445317,196.48917836462766,214.37844209225406,-1.4181284153361378
58,5800,573.8927583453666,528.483517597737,196.64869412449198,214.4030661054788,-1.6207566493534422
59,5900,573.848826283743,528.4893082461292,196.55842252470282,214.10475453021027,-1.007485975602597
