0,0,495.0294822718394,464.286234228089,216.5677821429886,200.35034038774052,13.924007282063988
1,100,495.0538218842185,464.19676952012685,216.83667988864048,200.41608953051863,13.919090379094518
2,200,495.0409434261096,464.2372512112273,216.6963077003249,200.24503178504355,13.80858611306468
3,300,495.07364916234985,464.19782599661175,216.7851582393063,200.3604832118446,13.941207050318228
4,400,495.1013407284797,464.24385106685367,217.1835927873217,200.39893232000017,13.86766765543614
5,500,495.0566835921038,464.2075888732118,216.7173871729047,200.25775281652952,13.688798164901527
6,601,495.0310367349571,464.2468053904122,216.9384151930589,200.44705880099713,13.967991867975242
7,700,495.0146379001411,464.30586856758964,216.89663512722427,200.15373805304424,14.042806812083882
8,800,495.14719967760453,464.2554974538082,216.9061136936886,200.4041705348596,13.603747333103284
9,900,495.1020684779853,464.176097701797,217.20591228219303,200.1842349662683,14.043238405434508
10,1000,495.04699123143246,464.284918562221,216.99466777145506,200.1621169113455,13.923843562757378
11,1100,495.1263766999572,464.2735972977127,217.01055693821465,200.18552514685032,14.162645768835302
12,1200,495.070552484729,464.2719466302079,216.9635613905095,200.26458382223257,13.74009094661692
13,1300,495.14386037020415,464.2017773758081,216.82449844851268,200.2419180059775,14.084751456379703
14,1400,494.13794710773055,459.45057284785923,205.10722177240675,188.5503790871328,15.815196047876206
15,1500,495.0041918989684,464.2532038416538,216.89092293911563,200.35630929094208,14.047370305456981
16,1600,495.0151695003205,464.222873294466,216.9139422832483,200.3616354291702,13.745850429593858
17,1700,495.0450585117613,464.254333971732,216.8025799829012,200.21768421127433,14.047247344949701
18,1801,494.9751747681876,464.3013649632116,216.63577470318847,200.29219640722349,13.932093711149077
19,1900,495.10579335734775,464.23349957675725,216.95082739290558,200.19205808929652,14.136748430447842
20,2000,495.1162675843872,464.24749335840824,217.0587646798764,200.2247981714673,13.848388622702666
21,2100,495.04059019395396,464.2779851945565,216.59419705110574,200.231778526157,13.840599102545472
22,2200,495.04038178394876,464.3218284562156,216.86469133076852,200.32207217460382,13.590030608044275
23,2300,495.1185252611644,464.20446600281025,216.95062195913843,200.1651185025694,13.848235250673465
24,2400,495.0127546190639,464.2418752076113,216.84202493586227,200.29413548396735,14.190875282807047
25,2500,495.1986293622053,464.23850444269794,216.92080521463876,200.26743797923683,14.681458295949469
26,2600,495.0666802875422,464.22962281647983,216.65561095663966,200.1559706998172,13.87488276386692
27,2700,495.05859090453873,464.2804826838643,216.99686320585747,200.2509162576716,14.090098445247026
28,2800,495.1667703088571,464.24333803303426,216.7165514245971,200.2651129795099,13.982686888169933
29,2900,495.0025238198626,464.26628790644804,216.5859446780368,200.26997253443636,13.502057777394807
30,3000,495.05424183738916,464.26613750580236,216.72239363389147,200.30706875738147,13.277873673966187
31,3100,495.0583011248036,464.2858387149988,216.96876252527622,200.25215624721548,14.328487374457978
32,3200,495.0198911034078,464.2713976332711,216.65479926858765,200.2442442409272,13.691690869111476
33,3300,495.0440930193431,464.20085602602796,216.5719734774492,200.35830666285125,13.341128385917607
34,3401,494.9954205420838,464.2589642192924,216.8168515463432,200.29562599428792,13.778488169096185
35,3500,495.11738032861473,464.2566401749481,216.85069615525887,200.22612879460027,14.09909567056928
36,3600,495.0848357038747,464.2476410195053,216.4981711166996,200.51585472325965,13.490211637345896
37,3700,495.068571371381,464.3225346037548,216.83195541797713,200.38122668379293,13.556692855212292
38,3800,495.1058645006021,464.23316016038126,216.73467771087368,200.11648137224537,14.325408704788273
39,3900,495.132432918817,464.25112072974713,216.65316471551253,200.4479064817716,13.765966920357302
40,4000,495.082212870378,464.22348180688573,216.85517051186883,200.20075171321375,13.811598138985708
41,4100,495.02941776650607,464.21067269412055,216.47375776479367,200.13966233320266,13.867792403583671
42,4200,495.14290862439964,464.1791894701026,216.97425816286093,200.03146043786725,14.603610041214177
43,4300,495.185203441818,464.1777241201805,216.85229080474488,200.46674966402108,14.262658272296033
44,4400,495.05563541577067,464.2522226990483,216.69269660642382,200.09917795025265,13.620456633916673
45,4500,495.10394027968897,464.2741816566973,216.42846903730435,200.49101236879477,13.93955821733087
46,4600,494.994842392437,464.2640028201347,216.5265042015669,200.49140094841664,13.414455576282428
47,4700,495.02131614507067,464.19995877985457,216.5675253947859,200.19048865086103,13.571903461016616
48,4800,495.0328424174045,464.2274209144167,216.84199197750127,200.21608194964554,13.61376848037548
49,4900,494.9957363300586,464.2555363589309,216.61236869900654,200.16426008564892,13.851113488513938
50,5000,495.0846116356589,464.1835025821997,216.5971885681545,200.37171480183224,13.719801396519426
51,5100,495.0046207132018,464.2692239497525,216.79820055708302,200.18390636142726,14.001299864700705
52,5200,495.1023465816582,464.3350475298079,216.81434020413712,200.16592796009022,13.654425092622027
53,5300,495.07504049519747,464.2739252039808,216.72706420414855,200.4637415607941,13.524376561168285
54,5400,495.1013303960646,464.276692767668,216.58705675440083,200.4336178324774,13.724773844222016
55,5500,495.0694031543019,464.22085054554356,216.81540876570295,200.36902245782474,13.844136395224021
56,5600,494.9916232472176,464.2205664026803,216.58444643712642,200.3450412690278,13.37165448330465
57,5700,495.07724732418916,464.233425809977,216.8246436389471,200.3358338566578,13.680846519831434
58,5800,494.9677903809058,464.2793072388176,216.41404696083794,200.13846108187047,13.714123898782324
59,5900,495.08107588326345,464.33941366820494,216.49695376505338,200.41013497938667,13.634576020296967
60,6000,495.03623998830096,464.23807842761,216.43592584202017,200.29395985714737,13.64995059328702
61,6100,495.0759476205022,464.2078452872104,216.9081924363114,200.22708951186166,13.816975908699831
62,6200,495.12336521215997,464.23254091725,216.72118963155634,200.43208410551804,13.714833877745663
63,6301,495.09136589684545,464.2069964462084,216.7658541637475,200.3312094913833,13.502292495639336
64,6400,495.04774839531336,464.25535046533344,216.62226169919202,200.556931867867,13.788790360275316
65,6500,495.0761987260898,464.23686338131904,216.52530634908757,200.3583992327202,13.619231666746135
66,6600,495.08524084399784,464.2614897941825,216.711992929775,200.3872560555263,13.479354015065013
67,6700,495.0834057732228,464.2405322938494,216.76434463817458,200.21337405765578,13.749870150624309
68,6800,495.10444758988456,464.28498487293376,216.56478655948595,200.48275334420305,13.491617552344792
69,6900,495.10015056944707,464.2183518649263,216.60322675376307,200.48997818370054,13.621947078741059
70,7000,495.11347693331476,464.22299547957897,216.94836794272356,200.25886382570465,13.510979440693976
71,7100,495.12405184921215,464.2134572798597,216.70071545622073,200.46761934141765,13.375917925561957
72,7200,495.0379180112143,464.2456728683858,216.6120290653609,200.21326803549337,13.723772393426776
73,7300,495.0925475126965,464.2113526280364,216.8756844809498,200.14902321718378,14.030450862424296
74,7400,495.0221800867186,464.2720797417668,216.60514585444912,200.39380363759977,13.468560151030157
75,7500,495.1026604636696,464.2775956874712,216.6557528936233,200.19960105573284,13.68976034901867
76,7600,495.12463436618003,464.2198864695068,216.88282800095084,200.29183868856146,13.691604621089708
77,7700,495.1192544845104,464.3134345019907,216.98606165177057,200.24540442994865,13.847760084520257
78,7800,495.0869342169095,464.2647310875174,216.57367463752945,200.38594735034502,13.468157264900478
